Station,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,BOD5,TSS,Coliform,Alkalinity,Transparency,H2S,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,Alkalinity_source,Transparency_source
DM1,1992-07-01,2.966666666666667,29.5,7.233333333333333,12.566666666666668,0.028999999999999998,0.129,1.8,32.0,4400.0,106.01956025151937,24.236221010396033,0.021343346547438843,53.99086867040238,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1992-10-01,5.833333333333333,16.966666666666665,7.633333333333333,24.03333333333333,0.04633333333333334,0.42533333333333334,2.3333333333333335,43.333333333333336,3500.0,118.41665377906162,39.399790454054,0.04263580350060072,35.36561474366267,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1993-01-01,6.566666666666666,19.099999999999998,7.6000000000000005,26.633333333333336,0.006999999999999999,0.556,1.8333333333333333,62.0,1300.0,123.49252078309854,40.054736287231634,0.06,123.09466843980616,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1993-04-01,4.333333333333333,26.333333333333332,7.7,12.166666666666666,0.0013333333333333333,0.22566666666666668,1.3,29.333333333333332,9330.0,103.66499267331594,41.82485512437657,0.024789392445118914,69.12918836235353,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1993-07-01,3.9666666666666663,28.7,7.466666666666666,9.666666666666666,0.035333333333333335,0.19133333333333333,2.3000000000000003,21.5,5196.666666666667,164.29420882623901,37.00445964717722,0.04895049479454745,137.0960323551575,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1993-10-01,4.8999999999999995,23.46666666666667,7.6000000000000005,19.4,0.08033333333333333,0.3436666666666666,2.533333333333333,25.0,80333.33333333333,63.797671534226076,40.67739214521216,0.027901935233816854,95.93863856858009,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1994-01-01,5.3,16.666666666666668,7.633333333333333,25.133333333333336,0.04133333333333333,0.424,1.9000000000000001,44.333333333333336,3800.0,164.9167248638083,38.246259982749415,0.05649339726793672,97.81424607878132,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1994-04-01,4.666666666666667,26.5,7.733333333333333,16.7,0.038,0.3303333333333333,1.5666666666666667,48.666666666666664,480.0,107.85310961183714,49.14621979648233,0.03835816588970711,137.258836604427,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1994-07-01,6.300000000000001,28.866666666666664,7.3999999999999995,4.7,0.053,0.217,1.3333333333333333,48.0,7966.666666666667,152.22616064421672,26.062936633669214,0.0371950735877255,220.0,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1994-10-01,3.8000000000000003,23.233333333333334,7.633333333333333,20.5,0.081,0.4126666666666667,0.9333333333333335,24.333333333333332,2500.0,127.04343294411069,37.08689969148932,0.058033269856217456,150.9656258451262,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1995-01-01,4.8999999999999995,17.066666666666666,7.666666666666667,24.03333333333333,0.04800000000000001,0.48333333333333334,1.7,53.0,8733.333333333334,149.76738637876355,49.704464224281736,0.04698866728067697,120.00323662258059,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1995-04-01,2.9,26.733333333333334,7.400000000000001,14.466666666666667,0.054,0.49,1.6666666666666667,50.333333333333336,13500.0,115.85558271660418,25.495542859932414,0.027971964884932657,86.55392845365814,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1995-07-01,1.3,29.599999999999998,7.433333333333334,5.666666666666667,0.06333333333333334,0.3633333333333333,2.033333333333333,36.333333333333336,75333.33333333333,128.34526085838678,26.294986003801505,0.06,147.2819321417179,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1995-10-01,4.5,21.433333333333334,7.533333333333334,19.5,0.04700000000000001,0.3933333333333333,1.7333333333333334,51.0,10266.666666666666,158.4266665008359,39.43247544988021,0.021455777107654703,48.88207775403146,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1996-01-01,5.733333333333333,16.8,7.6000000000000005,25.15,0.0415,0.52,3.1666666666666665,139.66666666666666,14600.0,123.35471094059223,52.48540583148907,0.04139235238118077,101.65799296274592,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1996-04-01,2.066666666666667,25.7,7.233333333333333,12.200000000000001,0.08033333333333333,1.2333333333333334,6.466666666666666,30.333333333333332,332666.6666666667,166.55273729332498,31.658924424398815,0.02778815406996332,148.77963640932896,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1996-07-01,3.1666666666666665,30.433333333333334,7.333333333333333,6.133333333333333,0.13233333333333333,0.7033333333333335,14.033333333333333,124.66666666666667,647666.6666666666,132.3268857840735,34.17954608554194,0.021837386586433798,124.43886705702114,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1996-10-01,2.966666666666667,25.2,7.3,15.200000000000001,0.09966666666666667,1.0766666666666669,12.266666666666666,64.66666666666667,646666.6666666666,94.35480107370486,37.37781911457155,0.02482086501545994,70.67521966221649,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1997-01-01,7.933333333333334,18.233333333333334,7.6000000000000005,22.3,0.067,0.52,5.966666666666666,138.33333333333334,31903.333333333332,107.58161112186727,28.148658217197138,0.03679015932893542,94.67858619001377,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1997-04-01,4.333333333333333,26.03333333333333,7.066666666666666,13.633333333333333,0.031,0.5433333333333333,1.1666666666666667,46.333333333333336,1600.0,151.08376503071662,68.79409605445746,0.04251892443204445,61.495601057037504,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1997-07-01,2.766666666666667,28.0,6.533333333333334,5.866666666666667,0.005999999999999999,0.25333333333333335,1.9000000000000001,50.666666666666664,48000.0,76.60768105474426,24.32559534755805,0.05499280961237247,48.30203116201293,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1997-10-01,3.966666666666667,24.5,6.933333333333334,20.099999999999998,0.02733333333333333,0.5,1.3333333333333333,54.333333333333336,4800.0,147.75080068134216,34.11704655336121,0.06,163.68377983512607,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1998-01-01,5.166666666666667,19.966666666666665,7.0,21.599999999999998,0.030333333333333334,0.45333333333333337,2.4,65.0,11566.666666666666,107.19810536417604,34.30033837297756,0.041422242669502785,58.042722199148606,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1998-04-01,2.8333333333333335,27.233333333333334,6.5,11.933333333333332,0.005333333333333333,0.36000000000000004,2.8333333333333335,67.66666666666667,6433.333333333333,74.85982430250277,20.0,0.031891188790932425,57.773218568698034,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1998-07-01,3.3000000000000003,30.266666666666666,7.433333333333334,11.166666666666666,0.06766666666666667,0.3233333333333333,3.4,183.66666666666666,3300.0,127.25396811306963,25.00234037562985,0.054596990177801334,58.477427471929694,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1998-10-01,3.6333333333333333,24.066666666666666,6.733333333333333,22.366666666666664,0.03466666666666667,0.4666666666666666,5.1000000000000005,79.66666666666667,2396.6666666666665,95.49333892192365,21.09405509907692,0.029968282417058713,50.26232819375815,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1999-01-01,4.3999999999999995,19.066666666666666,7.333333333333333,21.96666666666667,0.037333333333333336,0.5766666666666667,4.666666666666667,127.33333333333333,7363.333333333333,99.9931365475522,42.093822116016504,0.020995471008563034,49.47166738534606,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1999-04-01,5.466666666666666,25.7,7.833333333333333,21.166666666666668,0.03766666666666667,0.34,3.3666666666666667,39.666666666666664,594.0,98.09923302050282,20.0,0.05265194599365562,28.53439118796119,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1999-07-01,3.3333333333333335,30.633333333333336,7.5,8.266666666666666,0.042666666666666665,0.32,4.533333333333333,72.33333333333333,1310.0,124.02126190787072,45.321355675328725,0.06,31.384794231097757,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,1999-10-01,5.033333333333333,23.333333333333332,7.366666666666667,20.633333333333336,0.032999999999999995,0.4166666666666667,2.5,43.666666666666664,4966.666666666667,106.35117335665015,22.34206977049574,0.027798770478077658,66.2899067807434,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2000-01-01,4.933333333333334,18.666666666666668,7.566666666666666,24.133333333333336,0.043333333333333335,0.43333333333333335,2.566666666666667,38.0,2766.6666666666665,133.68320489461692,45.619073469135806,0.06,94.72905812672602,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2000-04-01,4.7,26.0,7.633333333333333,15.4,0.052,0.29333333333333333,2.2666666666666666,39.666666666666664,2620.0,155.43471582839845,20.78503321610123,0.04627419669584475,29.31500868104744,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2000-07-01,4.1000000000000005,28.2,7.533333333333334,12.199999999999998,0.053,0.3333333333333333,2.733333333333333,22.333333333333332,40600.0,138.95908011085783,38.135350020219526,0.04383814287968636,81.45416680466727,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2000-10-01,5.433333333333334,18.5,7.5,21.066666666666666,0.06733333333333334,0.6266666666666666,3.0666666666666664,23.0,82000.0,183.18578197631808,45.2196448333801,0.031052253207414275,149.26171870319283,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2001-01-01,4.3,18.366666666666667,7.566666666666666,22.733333333333334,0.13633333333333333,0.5433333333333333,1.2,78.0,6200.0,191.7971992588889,40.078487114537516,0.05416836489037532,56.86438377473129,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2001-04-01,2.466666666666667,26.0,7.333333333333333,10.833333333333334,0.056,0.4633333333333333,4.866666666666667,30.666666666666668,573666.6666666666,109.84103088327566,22.036193700255723,0.021545062086645694,42.7721479574587,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2001-07-01,3.0,29.733333333333334,7.133333333333333,9.733333333333334,0.075,0.25333333333333335,2.9333333333333336,41.666666666666664,8700.0,79.65826939034977,48.25102337831889,0.03311007242504702,71.30249506603457,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2001-10-01,3.6666666666666665,19.900000000000002,7.3999999999999995,22.233333333333334,0.03566666666666667,0.47333333333333333,2.1999999999999997,37.666666666666664,3943.3333333333335,109.8803706892019,39.71505375520002,0.028707190592529904,98.05826011668064,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2002-01-01,4.033333333333333,20.166666666666668,7.733333333333333,22.933333333333334,0.08900000000000001,0.4833333333333334,2.7,44.666666666666664,6166.666666666667,124.14239236142191,20.0,0.02329633695201061,54.18425162654494,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2002-04-01,3.266666666666667,26.733333333333334,7.7,16.5,0.07833333333333332,0.32,3.0666666666666664,41.333333333333336,1876.6666666666667,197.90199103453722,34.352706945201554,0.05121982408499479,124.47138561258151,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2002-07-01,3.1333333333333333,28.233333333333334,7.366666666666667,10.866666666666667,0.08833333333333333,0.3433333333333333,5.266666666666667,134.0,18766.666666666668,106.88191243493927,80.0,0.04238667266572237,95.4045589888893,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2002-10-01,3.266666666666667,21.5,7.433333333333334,19.833333333333332,0.05433333333333334,0.4266666666666667,5.733333333333333,105.33333333333333,12633.333333333334,129.72756296633256,48.03772437455938,0.050148103177398526,190.96157379559128,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2003-01-01,3.8000000000000003,18.5,7.566666666666666,22.53333333333333,0.04700000000000001,0.44333333333333336,5.233333333333333,100.33333333333333,14533.333333333334,96.15935740616992,28.0340483839589,0.03385688057005017,29.230852134387696,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2003-04-01,2.9333333333333336,26.433333333333334,7.433333333333334,13.666666666666666,0.03666666666666667,0.34,3.1666666666666665,32.666666666666664,4993.333333333333,107.86639982759854,39.691849564837845,0.053539177128214085,33.904774743873155,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2003-07-01,2.1999999999999997,30.266666666666666,7.5,10.066666666666666,0.08366666666666667,0.3433333333333333,6.6000000000000005,66.0,149900.0,77.49648470033642,29.044083179662476,0.03851598137877938,58.54837734616464,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2003-10-01,2.6999999999999997,21.266666666666666,7.833333333333333,19.233333333333334,0.21333333333333335,0.6466666666666666,3.8000000000000003,40.0,18466.666666666668,68.80436590784397,46.4331075680431,0.03155801142396372,35.28651967241247,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2004-01-01,4.1000000000000005,17.2,7.733333333333333,23.166666666666668,0.20099999999999998,0.5333333333333333,5.733333333333333,70.33333333333333,18900.0,167.6325733150327,25.237784759056865,0.029705857328084565,175.1496226862236,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2004-04-01,3.8333333333333335,26.96666666666667,7.333333333333333,15.066666666666668,0.07566666666666667,0.6333333333333333,3.1999999999999997,37.666666666666664,8833.333333333334,157.3168955033932,49.53541816854718,0.018243768300640454,83.7691022545594,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2004-07-01,2.2333333333333334,29.733333333333334,7.733333333333333,11.966666666666667,0.19399999999999998,0.5166666666666667,6.300000000000001,105.33333333333333,13010.0,107.0639288778728,44.99800975038068,0.05713683371205188,61.46999499621214,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2004-10-01,3.1,23.166666666666668,7.866666666666667,23.8,0.17666666666666667,0.5033333333333334,6.833333333333333,84.0,9390.0,157.21838949178075,41.0180510356379,0.05483292828423508,173.21427127531013,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2005-01-01,2.8000000000000003,17.400000000000002,7.666666666666667,23.666666666666668,0.06866666666666667,0.47666666666666674,5.45,88.33333333333333,14000.0,74.2582793428621,66.03212976342729,0.06,86.56764008139298,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2005-04-01,2.3333333333333335,25.53333333333333,7.433333333333334,11.833333333333334,0.07266666666666667,0.48666666666666664,3.75,54.666666666666664,83066.66666666667,113.93228762977532,46.298192061333324,0.03317223216448077,65.70176645098732,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2005-07-01,3.3333333333333335,29.733333333333334,7.533333333333334,7.666666666666667,0.19633333333333333,0.39999999999999997,5.866666666666667,36.0,255233.33333333334,126.09918794135356,46.541765061641854,0.02940668984640051,47.94641218126807,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2005-10-01,3.1333333333333333,24.166666666666668,7.3,23.066666666666666,0.04533333333333334,0.5466666666666667,3.266666666666667,19.0,14933.333333333334,164.3118981940985,48.19685513228997,0.020204834873870595,100.05261121399153,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2006-01-01,2.9333333333333336,20.533333333333335,7.3,18.033333333333335,0.03,0.39666666666666667,6.466666666666668,160.0,9993.333333333334,126.91392570256603,42.0023571434762,0.053053680483019346,98.2212115819544,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2006-04-01,5.8999999999999995,26.099999999999998,7.566666666666666,15.966666666666667,0.02266666666666667,0.212,2.1999999999999997,31.666666666666668,683.3333333333334,139.06628130118494,38.64936088898194,0.04880459862712765,107.2332531220948,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2006-07-01,2.8666666666666667,29.96666666666667,7.5,8.1,0.083,0.3333333333333333,2.3333333333333335,15.0,14733.333333333334,103.55137311184828,26.416613089484294,0.06,114.82303155107827,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2006-10-01,3.3666666666666667,24.23333333333333,7.0,22.166666666666668,0.02866666666666667,0.44333333333333336,1.7666666666666666,27.333333333333332,4733.333333333333,129.238530838166,26.537843020015064,0.026858800690513128,163.66324964717353,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2007-01-01,5.133333333333333,17.666666666666668,7.466666666666666,22.53333333333333,0.08733333333333333,0.5399999999999999,4.366666666666666,20.666666666666668,11333.333333333334,164.25260278794005,38.237379980166374,0.04856688013331348,46.740697755606,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2007-04-01,2.766666666666666,27.766666666666666,7.3,13.766666666666666,0.08600000000000001,0.6466666666666666,3.6666666666666665,29.333333333333332,111700.0,63.42215749809591,40.56364061930179,0.030992000375505674,220.0,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2007-07-01,3.733333333333333,29.599999999999998,6.8999999999999995,12.299999999999999,0.01933333333333333,0.38000000000000006,2.733333333333333,23.666666666666668,9433.333333333334,159.76261207084315,33.30543122234927,0.06,198.34699876614658,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2007-10-01,3.4,23.633333333333336,6.766666666666667,19.900000000000002,0.035,0.63,4.3999999999999995,8.933333333333334,24333.333333333332,112.65101467274332,28.19743757895443,0.045494663301105034,189.51873382046827,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2008-01-01,4.066666666666666,18.366666666666664,7.2,22.46666666666667,0.02033333333333333,0.35000000000000003,5.133333333333334,74.33333333333333,8930.0,70.79163769033323,31.639398162326355,0.021301708745969265,65.79805117720547,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2008-04-01,5.3,26.7,7.7,12.766666666666666,0.08033333333333333,0.25666666666666665,2.5333333333333337,20.333333333333332,3033.3333333333335,110.6504047022749,32.53005614761078,0.03571252884806462,49.764975734014655,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2008-07-01,4.7,31.03333333333333,6.8,10.6,0.015333333333333332,0.22999999999999998,2.433333333333333,30.0,1456.6666666666667,165.15284049652718,36.28761814404521,0.018475452070846235,78.0774542112985,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2008-10-01,6.833333333333333,22.2,7.766666666666667,22.333333333333332,0.065,0.2733333333333334,3.6999999999999997,41.333333333333336,10333.333333333334,103.11827557859007,30.744715531901832,0.024560238161039336,86.13329020708136,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2009-01-01,3.4333333333333336,18.433333333333334,7.166666666666667,21.933333333333334,0.022000000000000002,0.36000000000000004,4.3,141.33333333333334,8633.333333333334,130.4768900473569,48.83258171476645,0.025105037405793413,118.09245229382566,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2009-04-01,4.566666666666666,27.8,7.5,17.5,0.055,0.31666666666666665,2.6333333333333333,24.0,893.3333333333334,63.53849063179257,31.908593013268355,0.029683747193740943,67.33432339693596,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2009-07-01,3.8000000000000003,31.0,7.366666666666667,11.166666666666666,0.05266666666666667,0.3133333333333333,3.1,25.333333333333332,2366.6666666666665,56.1016806650944,26.717300252870277,0.034049183882842886,122.33235118862925,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2009-10-01,4.7,21.733333333333334,7.433333333333334,19.400000000000002,0.07133333333333333,0.49666666666666665,6.3,44.333333333333336,25996.666666666668,82.31413431108336,32.22821729920819,0.03975721170012263,60.880078903292215,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2010-01-01,5.066666666666666,19.866666666666667,7.366666666666667,20.96666666666667,0.030666666666666665,0.38000000000000006,4.966666666666667,60.333333333333336,11326.666666666666,155.448280338467,22.933568558835958,0.03904211592938867,75.66094087063962,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2010-04-01,4.6000000000000005,26.333333333333332,7.2,15.833333333333334,0.016666666666666666,0.3333333333333333,2.566666666666667,27.666666666666668,2120.0,118.2209038775329,64.77839582578517,0.03713041669070585,109.6773025286973,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2010-07-01,3.1666666666666665,30.8,7.333333333333333,13.133333333333333,0.03,0.2233333333333333,1.6333333333333335,17.666666666666668,3713.3333333333335,158.48936741581622,41.19477578015207,0.04225230699452946,78.80394239947114,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
DM1,2010-10-01,3.9333333333333336,23.366666666666664,7.2,18.666666666666668,0.024666666666666667,0.26666666666666666,8.333333333333334,31.333333333333332,7100.0,160.5339780488181,32.969056600530685,0.023801475426506662,50.81991254577616,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
