"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Victoria Harbour","VM12","2012-03-01","1","Surface Water","0.6","0.004","3.6","0.06","0.83","0.51","0.56","16.1","5","1.2","2.9","31.1","<0.2","7.9","0.044","0.022","0.3","140","100","8.3","102","0.4","0.24","0.9"
"Victoria Harbour","VM12","2012-03-01","1","Middle Water","0.7","0.005","3.7","0.07","0.78","0.47","0.57","16","5.6","1.2","2.9","31.1","<0.2","7.9","0.044","0.021","0.29","110","63","8.4","103","0.4","0.26","0.9"
"Victoria Harbour","VM12","2012-03-01","1","Bottom Water","0.7","0.004","3.7","0.06","0.81","0.5","0.55","16","5.2","1.2","2.9","31.1","<0.2","7.9","0.043","0.02","0.29","96","66","8.4","103","0.5","0.24","0.8"
"Victoria Harbour","VM12","2012-04-12","1","Surface Water","1.4","0.003","6.7","0.05","0.75","0.46","0.57","21.3","10","0.99","2.4","30.3","0.5","7.5","0.023","0.028","0.26","290","130","7.4","100","1.4","0.28","0.4"
"Victoria Harbour","VM12","2012-04-12","1","Middle Water","2.1","0.003","11.9","0.05","0.67","0.4","0.57","21.2","20","0.93","2.4","30.5","<0.2","7.5","0.034","0.028","0.24","570","280","7.3","98","1.3","0.3","0.3"
"Victoria Harbour","VM12","2012-04-12","1","Bottom Water","1.4","0.002","11.2","0.05","0.74","0.48","0.42","21.2","18","0.94","2.4","30.5","1.1","7.5","0.036","0.027","0.23","500","300","7.3","99","0.5","0.16","0.4"
"Victoria Harbour","VM12","2012-05-04","1","Surface Water","0.7","0.003","3.4","0.04","1.15","0.36","0.96","25.1","2","2.1","3.5","25.3","<0.2","7.6","0.02","0.066","0.72","990","420","7.4","104","3.8","0.17","0.8"
"Victoria Harbour","VM12","2012-05-04","1","Middle Water","0.8","0.003","2.2","0.03","0.96","0.3","0.82","24.7","2.3","2","3.5","26.8","0.6","7.6","0.02","0.057","0.6","1200","570","7.1","100","2.1","0.16","0.4"
"Victoria Harbour","VM12","2012-05-04","1","Bottom Water","0.8","0.003","3.4","0.05","0.95","0.36","0.77","24.3","3.3","1.9","3.5","29.3","<0.2","7.6","0.004","0.053","0.54","850","440","6.8","96","2.1","0.18","0.3"
"Victoria Harbour","VM12","2012-06-01","1","Surface Water","0.7","0.005","3.6","0.04","0.53","0.31","0.46","27.2","4.1","0.93","2.5","29.5","<0.2","7.6","0.028","0.023","0.2","450","170","6","89","0.9","0.24","0.3"
"Victoria Harbour","VM12","2012-06-01","1","Middle Water","0.8","0.005","4","0.04","0.53","0.31","0.47","27.1","4.7","0.9","2.5","29.5","0.3","7.6","0.03","0.023","0.2","950","340","5.9","88","0.5","0.25","0.5"
"Victoria Harbour","VM12","2012-06-01","1","Bottom Water","0.8","0.005","3.8","0.04","0.58","0.38","0.45","27.1","5.6","0.86","2.5","29.8","0.3","7.6","0.031","0.021","0.18","970","360","5.9","87","0.4","0.25","0.3"
"Victoria Harbour","VM12","2012-07-04","1","Surface Water","1.1","0.001","111.5","0.04","0.82","0.23","0.69","27.5","8","2.7","2","25","1.2","7.4","0.028","0.066","0.52","740","300","5.7","84","0.9","0.1","0.2"
"Victoria Harbour","VM12","2012-07-04","1","Middle Water","0.9","0.002","109.3","0.05","0.82","0.26","0.68","27.2","7.2","2.6","2","25.9","1.5","7.4","0.029","0.062","0.5","1100","570","5.5","80","0.6","0.12","0.2"
"Victoria Harbour","VM12","2012-07-04","1","Bottom Water","1","0.002","107.2","0.05","0.73","0.27","0.58","27.1","7.1","2.1","2","27.2","1.6","7.4","0.027","0.056","0.4","900","690","5.4","79","0.7","0.12","0.2"
"Victoria Harbour","VM12","2012-08-03","1","Surface Water","0.5","0.007","2.7","0.05","0.73","0.41","0.5","27.5","1.8","1.8","1.8","28.7","<0.2","7.9","0.026","0.059","0.26","2400","770","4","60","3.6","0.18","0.5"
"Victoria Harbour","VM12","2012-08-03","1","Middle Water","0.6","0.008","2.7","0.05","0.62","0.36","0.47","27.3","2.5","1.6","1.8","29.5","1","7.9","0.029","0.05","0.21","2300","570","4.4","65","2.9","0.21","0.5"
"Victoria Harbour","VM12","2012-08-03","1","Bottom Water","3.1","0.008","12.4","0.05","0.57","0.35","0.42","27.3","30","1.4","1.8","30","3","7.9","0.027","0.044","0.18","2600","1000","4.4","66","4","0.2","0.5"
"Victoria Harbour","VM12","2012-09-06","1","Surface Water","1","0.005","5.6","0.05","0.78","0.34","0.6","28.6","6","2","2","28","<0.2","7.8","0.034","0.093","0.35","500","80","4.1","62","0.6","0.16","0.3"
"Victoria Harbour","VM12","2012-09-06","1","Middle Water","1","0.006","7.1","0.05","0.86","0.44","0.6","28.2","7","2.1","2","28.3","<0.2","7.7","0.036","0.086","0.33","500","210","3.7","56","1","0.18","0.2"
"Victoria Harbour","VM12","2012-09-06","1","Bottom Water","1.2","0.007","8.4","0.06","0.89","0.49","0.64","28.2","8.9","1.9","2","28.6","0.6","7.7","0.039","0.083","0.32","800","520","3.5","53","1.1","0.24","0.3"
"Victoria Harbour","VM12","2012-10-08","1","Surface Water","1.2","0.007","6.1","0.05","0.66","0.38","0.46","27.9","9.2","1.8","3","31.1","<0.2","7.8","0.036","0.091","0.19","1100","440","4.8","73","1.8","0.18","<0.1"
"Victoria Harbour","VM12","2012-10-08","1","Middle Water","1","0.006","7","0.11","0.67","0.39","0.46","27.7","9.8","1.8","3","31.3","<0.2","7.8","0.048","0.087","0.19","2600","550","4.7","71","2.1","0.18","<0.1"
"Victoria Harbour","VM12","2012-10-08","1","Bottom Water","1.6","0.007","7.9","0.06","0.61","0.36","0.44","27.7","11","1.7","3","31.4","0.2","7.8","0.037","0.081","0.17","1600","560","4.7","71","1.6","0.19","<0.1"
"Victoria Harbour","VM12","2012-11-05","1","Surface Water","1.3","0.003","7.7","0.05","0.53","0.33","0.33","25.5","9.4","1.2","2","32.1","<0.2","7.7","0.032","0.086","0.11","1200","630","5.2","76","0.9","0.13","0.6"
"Victoria Harbour","VM12","2012-11-05","1","Middle Water","1.7","0.003","8.4","0.05","0.49","0.3","0.33","25.4","13","1.2","2","32.1","0.7","7.7","0.033","0.083","0.11","3800","1500","5.3","77","0.9","0.14","<0.1"
"Victoria Harbour","VM12","2012-11-05","1","Bottom Water","2","0.005","10.4","0.05","0.49","0.34","0.37","25.4","16","1.1","2","32.1","0.3","7.7","0.032","0.081","0.07","2100","1200","5.3","78","0.8","0.22","<0.1"
"Victoria Harbour","VM12","2012-12-06","1","Surface Water","1","0.002","7.3","0.06","0.55","0.37","0.35","21.8","6.9","1.2","2","32.5","<0.2","7.6","0.035","0.039","0.14","4700","1800","5.6","78","1.1","0.17","0.3"
"Victoria Harbour","VM12","2012-12-06","1","Middle Water","1.3","0.002","9.1","0.06","0.56","0.38","0.35","21.8","10","1.2","2","32.6","0.7","7.6","0.034","0.039","0.14","4700","1800","5.8","80","<0.2","0.17","0.4"
"Victoria Harbour","VM12","2012-12-06","1","Bottom Water","1.1","0.002","7.8","0.05","0.46","0.29","0.32","21.8","8.7","1.1","2","32.7","0.4","7.6","0.031","0.038","0.13","6200","2800","5.9","81","0.8","0.15","0.3"
"Victoria Harbour","VM12","2013-01-18","1","Surface Water","1","0.005","6.6","0.06","0.58","0.43","0.41","17.8","4.9","0.75","3.5","32.6","0.7","7.8","0.034","0.015","0.13","4900","2600","6.6","85","2.6","0.26","0.8"
"Victoria Harbour","VM12","2013-01-18","1","Middle Water","1","0.005","9.5","0.06","0.57","0.43","0.41","17.7","5.5","0.74","3.5","32.6","<0.2","7.8","0.034","0.013","0.13","7300","4500","6.6","84","2.2","0.27","0.9"
"Victoria Harbour","VM12","2013-01-18","1","Bottom Water","1","0.004","9.2","0.06","0.59","0.44","0.4","17.8","3.9","0.72","3.5","32.7","<0.2","7.8","0.028","0.014","0.14","4300","2300","6.7","85","2.6","0.25","1"
"Victoria Harbour","VM12","2013-02-01","1","Surface Water","0.9","0.006","3.9","0.06","0.7","0.46","0.45","18.4","5.2","0.54","2","31.5","<0.2","8","0.035","0.019","0.22","2800","1700","6.6","85","0.7","0.21","0.5"
"Victoria Harbour","VM12","2013-02-01","1","Middle Water","1.6","0.006","5.8","0.07","0.71","0.46","0.47","18.3","11","0.54","2","31.5","0.3","8","0.03","0.02","0.23","5300","2000","6.7","86","0.6","0.22","0.6"
"Victoria Harbour","VM12","2013-02-01","1","Bottom Water","1.1","0.006","3.9","0.06","0.66","0.42","0.45","18.3","2.8","0.56","2","31.6","0.4","8","0.032","0.019","0.22","4400","1600","6.6","85","0.9","0.21","0.5"
"Victoria Harbour","VM12","2013-03-01","1","Surface Water","0.7","0.004","1.9","0.05","0.58","0.41","0.35","19","2","0.38","1.8","31.4","0.4","7.9","0.024","0.017","0.15","3500","2100","7.1","92","3.3","0.18","0.4"
"Victoria Harbour","VM12","2013-03-01","1","Middle Water","0.7","0.004","1.9","0.05","0.62","0.45","0.36","19","1.8","0.41","1.8","31.5","<0.2","7.8","0.026","0.018","0.15","3400","2200","6.9","90","3","0.19","0.3"
"Victoria Harbour","VM12","2013-03-01","1","Bottom Water","0.7","0.004","2.9","0.05","0.63","0.46","0.38","18.9","3.2","0.43","1.8","31.5","<0.2","7.8","0.027","0.018","0.15","4400","2000","6.7","87","3.3","0.21","0.3"
"Victoria Harbour","VM12","2013-04-24","1","Surface Water","0.6","0.006","3.2","0.04","0.53","0.34","0.38","21.3","3.1","0.53","2.5","31.9","0.2","8","0.021","0.028","0.16","340","280","6.1","82","1.2","0.19","0.8"
"Victoria Harbour","VM12","2013-04-24","1","Middle Water","1.2","0.006","3.2","0.05","0.54","0.37","0.37","21.3","4","0.52","2.5","31.9","0.4","8","0.024","0.022","0.15","160","80","6","81","0.6","0.2","0.9"
"Victoria Harbour","VM12","2013-04-24","1","Bottom Water","0.8","0.007","3.8","0.04","0.53","0.37","0.39","21.3","5.6","0.52","2.5","32","<0.2","8","0.026","0.021","0.14","240","150","5.9","80","0.7","0.23","0.7"
"Victoria Harbour","VM12","2013-05-24","1","Surface Water","0.9","0.006","1.9","0.05","0.7","0.29","0.54","24.6","3.5","1.4","2.6","27.9","<0.2","8.1","0.022","0.056","0.35","2500","900","5.7","80","2.6","0.13","0.7"
"Victoria Harbour","VM12","2013-05-24","1","Middle Water","0.9","0.008","2.1","0.05","0.62","0.34","0.45","24.2","3.5","0.92","2.6","29.4","0.6","8","0.022","0.041","0.24","900","350","5.4","76","2.6","0.17","0.8"
"Victoria Harbour","VM12","2013-05-24","1","Bottom Water","1.5","0.005","4.2","0.04","0.49","0.27","0.34","23.6","7.8","0.81","2.6","31.2","0.9","8.1","0.019","0.036","0.18","710","290","5.2","73","2.2","0.12","0.7"
"Victoria Harbour","VM12","2013-06-13","1","Surface Water","0.8","0.004","1.7","0.05","0.65","0.37","0.42","24.9","2.3","1.8","3","30.6","0.6","7.8","0.03","0.04","0.24","2500","910","3.9","55","1","0.14","0.7"
"Victoria Harbour","VM12","2013-06-13","1","Middle Water","0.6","0.004","1.9","0.05","0.69","0.42","0.41","24.8","2.4","1.8","3","30.6","<0.2","7.8","0.028","0.038","0.23","3300","1300","3.8","54","0.9","0.14","1"
"Victoria Harbour","VM12","2013-06-13","1","Bottom Water","0.9","0.004","2.7","0.05","0.61","0.36","0.41","24.7","5.2","1.7","3","31","0.4","7.8","0.029","0.035","0.21","4500","1900","3.4","49","0.6","0.16","0.8"
"Victoria Harbour","VM12","2013-07-29","1","Surface Water","1.4","0.014","2.1","0.07","0.8","0.41","0.57","27.9","10","2.3","1","26.9","0.7","8.2","0.038","0.071","0.32","690","240","4.7","69","0.7","0.18","0.8"
"Victoria Harbour","VM12","2013-07-29","1","Middle Water","1","0.01","2.9","0.06","0.8","0.35","0.59","27.2","4.3","2.6","1","27.2","0.6","8.2","0.036","0.083","0.37","1900","540","4.4","65","0.9","0.14","0.7"
"Victoria Harbour","VM12","2013-07-29","1","Bottom Water","0.9","0.01","6.2","0.06","0.76","0.3","0.6","26.7","3.9","2.8","1","28.8","0.4","8.1","0.037","0.084","0.38","2200","650","3.8","55","1.5","0.14","1.1"
"Victoria Harbour","VM12","2013-08-26","1","Surface Water","0.7","0.004","3.6","0.04","0.8","0.24","0.65","26.7","3.6","3.1","1.8","25.6","1","8","0.036","0.13","0.43","950","290","4.2","60","0.7","0.088","1.9"
"Victoria Harbour","VM12","2013-08-26","1","Middle Water","0.5","0.007","3","0.04","0.78","0.29","0.65","26.2","2.8","3.6","1.8","26.9","<0.2","8","0.038","0.11","0.38","4700","2400","3.7","54","0.7","0.16","2.1"
"Victoria Harbour","VM12","2013-08-26","1","Bottom Water","1.2","0.003","7.6","0.04","0.48","0.19","0.37","25.3","7.6","2","1.8","30.3","1.2","8","0.03","0.05","0.24","2900","1100","3.2","46","0.2","0.077","<0.1"
"Victoria Harbour","VM12","2013-09-12","1","Surface Water","0.7","0.009","3","0.08","0.73","0.29","0.59","27.6","2.4","2.9","2.5","25.9","0.4","8.1","0.033","0.07","0.37","2700","690","4.6","68","0.9","0.15","0.7"
"Victoria Harbour","VM12","2013-09-12","1","Middle Water","0.7","0.011","3.8","0.04","0.66","0.3","0.55","27.2","3.1","2.5","2.5","27","0.6","8.1","0.035","0.058","0.3","12000","4300","4.4","65","1.2","0.19","0.9"
"Victoria Harbour","VM12","2013-09-12","1","Bottom Water","2","0.014","11","0.05","0.67","0.39","0.53","27.2","14","2","2.5","28","1.8","8","0.04","0.041","0.24","20000","6300","4.2","62","1.7","0.25","0.8"
"Victoria Harbour","VM12","2013-10-28","1","Surface Water","1.2","0.004","9.8","0.05","0.44","0.26","0.29","26","10","1.2","1.5","31.5","1","7.9","0.032","0.076","0.1","770","120","4.9","73","0.3","0.11","0.4"
"Victoria Harbour","VM12","2013-10-28","1","Middle Water","3.7","0.004","10.1","0.05","0.45","0.27","0.29","26","18","1.3","1.5","31.5","1.1","7.9","0.031","0.075","0.1","610","140","4.9","73","0.4","0.11","0.3"
"Victoria Harbour","VM12","2013-10-28","1","Bottom Water","1.9","0.005","12","0.05","0.43","0.26","0.29","26","19","1.2","1.5","31.6","1.3","7.9","0.031","0.073","0.096","170","84","5.1","75","0.5","0.12","0.2"
"Victoria Harbour","VM12","2013-11-22","1","Surface Water","1.5","0.004","8","0.04","0.52","0.22","0.41","23.1","11","1.9","2","31.8","0.6","8","0.037","0.065","0.23","1300","530","5.3","74","0.4","0.11","1.5"
"Victoria Harbour","VM12","2013-11-22","1","Middle Water","1.8","0.004","7","0.05","0.54","0.23","0.42","23.1","10","1.9","2","31.8","0.5","8","0.036","0.065","0.24","1000","500","5.5","78","0.5","0.11","1.4"
"Victoria Harbour","VM12","2013-11-22","1","Bottom Water","1.5","0.005","8.5","0.05","0.62","0.33","0.42","23","13","1.9","2","31.9","0.5","8","0.039","0.061","0.23","2700","1500","5.3","75","0.5","0.13","1.4"
"Victoria Harbour","VM12","2013-12-12","1","Surface Water","2.3","0.007","12","0.06","0.57","0.36","0.39","20.7","17","1.6","2.5","32.6","1.3","8.1","0.033","0.022","0.19","770","430","3.9","52","0.4","0.18","1.4"
"Victoria Harbour","VM12","2013-12-12","1","Middle Water","2.1","0.008","12.5","0.06","0.56","0.36","0.41","20.8","21","1.5","2.5","32.6","1.5","8.1","0.04","0.021","0.18","950","450","5.9","80","0.7","0.21","1.4"
"Victoria Harbour","VM12","2013-12-12","1","Bottom Water","3.4","0.007","15.8","0.06","0.59","0.38","0.4","20.8","30","1.6","2.5","32.6","1.2","8.1","0.035","0.023","0.19","750","440","6","82","1.3","0.19","1.3"
"Victoria Harbour","VM12","2014-01-20","1","Surface Water","0.9","0.012","2.7","0.06","0.71","0.55","0.52","17.2","3.7","1.3","2.5","32.7","0.8","8.1","0.039","0.015","0.14","47000","19000","4.9","62","2.9","0.36","1.3"
"Victoria Harbour","VM12","2014-01-20","1","Middle Water","1.6","0.012","2.7","0.06","0.72","0.56","0.53","16.7","5","1.3","2.5","32.5","1","8.1","0.042","0.016","0.14","66000","28000","6.7","83","2.9","0.37","1.4"
"Victoria Harbour","VM12","2014-01-20","1","Bottom Water","1.3","0.009","3.6","0.05","0.66","0.5","0.46","16.7","5.1","1.3","2.5","32.6","0.7","8.1","0.038","0.016","0.14","38000","17000","6.8","85","2.8","0.3","1.2"
"Victoria Harbour","VM12","2014-02-20","1","Surface Water","0.8","0.004","2.2","0.04","0.41","0.32","0.27","16.6","4.3","0.81","2.5","33.1","<0.2","8","0.022","0.019","0.069","1200","810","7","88","0.2","0.18","1"
"Victoria Harbour","VM12","2014-02-20","1","Middle Water","0.6","0.004","2.4","0.04","0.41","0.32","0.26","16.6","3","0.77","2.5","33.1","0.6","8","0.028","0.019","0.068","2200","940","7.3","91","0.8","0.17","0.8"
"Victoria Harbour","VM12","2014-02-20","1","Bottom Water","0.9","0.004","2.3","0.04","0.43","0.35","0.24","16.6","3.3","0.77","2.5","33.2","<0.2","8","0.028","0.019","0.063","3500","1500","7.4","92","0.9","0.16","0.9"
"Victoria Harbour","VM12","2014-03-06","1","Surface Water","0.9","0.003","4.2","0.05","0.55","0.39","0.39","17.6","5.5","0.79","2.5","32.8","0.5","7.7","0.035","0.019","0.14","540","310","5.3","67","0.9","0.23","0.6"
"Victoria Harbour","VM12","2014-03-06","1","Middle Water","0.6","0.003","2.2","0.05","0.56","0.41","0.38","17.6","4","0.77","2.5","32.9","<0.2","7.7","0.035","0.019","0.13","850","430","6.8","87","0.7","0.23","0.6"
"Victoria Harbour","VM12","2014-03-06","1","Bottom Water","0.7","0.003","2.9","0.05","0.56","0.41","0.38","17.6","4.8","0.8","2.5","32.9","0.5","7.7","0.036","0.019","0.13","780","460","6.6","85","0.4","0.23","0.6"
"Victoria Harbour","VM12","2014-04-03","1","Surface Water","0.6","0.006","6.9","0.05","0.86","0.48","0.7","19.7","4","1.6","3","29.1","<0.2","7.8","0.032","0.051","0.33","4000","1400","6.6","86","0.8","0.32","0.6"
"Victoria Harbour","VM12","2014-04-03","1","Middle Water","0.7","0.006","2.5","0.05","0.93","0.57","0.7","19.5","3.7","1.4","3","29.7","<0.2","7.8","0.033","0.044","0.32","1300","630","5.6","73","0.9","0.34","0.7"
"Victoria Harbour","VM12","2014-04-03","1","Bottom Water","0.9","0.006","3.6","0.06","0.84","0.52","0.65","19.4","5.6","1.3","3","30.4","<0.2","7.8","0.036","0.038","0.28","2100","760","6.5","84","0.9","0.33","0.7"
"Victoria Harbour","VM12","2014-05-05","1","Surface Water","0.8","0.008","2","0.04","0.53","0.36","0.34","23.8","3.4","0.56","2.5","31.8","<0.2","8.1","0.026","0.018","0.15","2800","1100","5.3","76","2","0.17","0.6"
"Victoria Harbour","VM12","2014-05-05","1","Middle Water","0.9","0.008","2.2","0.04","0.55","0.38","0.34","23.8","3.1","0.58","2.5","31.8","0.9","8.1","0.026","0.019","0.15","700","450","5.7","81","1","0.17","0.6"
"Victoria Harbour","VM12","2014-05-05","1","Bottom Water","1.1","0.008","2.5","0.05","0.56","0.41","0.32","23.8","6","0.51","2.5","31.9","0.6","8.1","0.028","0.015","0.13","220","140","5.8","82","0.6","0.17","0.5"
"Victoria Harbour","VM12","2014-06-16","1","Surface Water","2.8","0.009","6","0.06","0.63","0.32","0.51","27.1","16","1.3","1.8","28.2","0.8","7.9","0.029","0.037","0.27","11000","3700","4.1","61","2.1","0.2","0.5"
"Victoria Harbour","VM12","2014-06-16","1","Middle Water","1.5","0.009","10.1","0.06","0.63","0.33","0.5","27.1","10","1.3","1.8","28.4","1.1","7.9","0.03","0.037","0.26","11000","3800","4.1","60","1.9","0.2","0.4"
"Victoria Harbour","VM12","2014-06-16","1","Bottom Water","3.2","0.007","20.4","0.04","0.71","0.31","0.57","27.1","27","1.8","1.8","28.7","0.5","7.9","0.027","0.049","0.35","15000","5800","4.1","60","2.5","0.17","0.4"
"Victoria Harbour","VM12","2014-07-28","1","Surface Water","1.2","0.005","1.7","0.04","0.68","0.27","0.52","27.2","2","2.3","2.6","28.2","0.8","8","0.028","0.059","0.35","860","270","4.3","64","1.9","0.11","1.1"
"Victoria Harbour","VM12","2014-07-28","1","Middle Water","1.1","0.006","1.4","0.04","0.66","0.26","0.53","26.9","1.4","2.2","2.6","28.5","<0.2","8","0.03","0.058","0.34","2700","680","3.9","57","2.3","0.13","1"
"Victoria Harbour","VM12","2014-07-28","1","Bottom Water","1.5","0.005","2.6","0.05","0.56","0.22","0.47","26.4","2","2.1","2.6","29.7","1.5","7.9","0.033","0.054","0.29","2000","730","3.1","46","1.6","0.13","0.8"
"Victoria Harbour","VM12","2014-08-14","1","Surface Water","1","0.002","3.4","0.06","0.62","0.22","0.5","26.3","5.9","2.6","2","28.9","0.8","7.6","0.032","0.099","0.3","2800","800","3.3","49","<0.2","0.096","0.5"
"Victoria Harbour","VM12","2014-08-14","1","Middle Water","1.3","0.002","3.4","0.06","0.61","0.24","0.49","26.1","7.7","2.4","2","29","1.4","7.6","0.036","0.092","0.28","2000","540","3.4","49","0.5","0.12","0.6"
"Victoria Harbour","VM12","2014-08-14","1","Bottom Water","1.2","0.003","3.8","0.05","0.57","0.29","0.43","25.4","5.6","2.1","2","30.4","<0.2","7.6","0.032","0.063","0.22","1800","680","3","44","1.1","0.15","0.5"
"Victoria Harbour","VM12","2014-09-22","1","Surface Water","0.6","0.002","3.2","0.04","0.44","0.25","0.3","28.6","4.9","1.9","1.5","31.9","1","7.6","0.028","0.06","0.13","260","170","3.4","52","0.4","0.11","0.5"
"Victoria Harbour","VM12","2014-09-22","1","Middle Water","0.9","0.002","2.9","0.04","0.42","0.21","0.29","28.6","5.3","1.9","1.5","31.9","<0.2","7.6","0.027","0.068","0.14","45","25","4.5","70","0.6","0.083","0.4"
"Victoria Harbour","VM12","2014-09-22","1","Bottom Water","0.8","0.002","4","0.04","0.4","0.29","0.2","28.5","6.8","1.6","1.5","32.2","0.2","7.6","0.023","0.045","0.06","490","180","4.4","68","<0.2","0.09","0.5"
"Victoria Harbour","VM12","2014-10-09","1","Surface Water","1","0.004","5.4","0.04","0.44","0.26","0.32","28.7","6.4","1.5","2.5","32","0.5","7.6","0.027","0.052","0.13","2400","900","4.4","68","0.6","0.14","0.4"
"Victoria Harbour","VM12","2014-10-09","1","Middle Water","1.4","0.004","5.5","0.04","0.48","0.3","0.33","28.7","3.5","1.5","2.5","32","<0.2","7.6","0.027","0.051","0.13","1900","920","4.8","74","1.2","0.15","0.4"
"Victoria Harbour","VM12","2014-10-09","1","Bottom Water","0.9","0.004","5.7","0.05","0.5","0.32","0.33","28.7","4.8","1.5","2.5","32","<0.2","7.6","0.028","0.05","0.13","2800","1400","4.8","74","1.1","0.15","0.4"
"Victoria Harbour","VM12","2014-11-14","1","Surface Water","1.4","0.005","5.4","0.03","0.45","0.25","0.31","24.9","5.3","0.16","4","32.6","2.5","8","0.011","0.057","0.14","560","220","6.2","91","15","0.11","0.6"
"Victoria Harbour","VM12","2014-11-14","1","Middle Water","1.3","0.004","5.5","0.03","0.44","0.26","0.28","24.9","4","0.15","4","32.6","2.1","8","0.009","0.054","0.13","770","300","6.4","93","19","0.096","0.6"
"Victoria Harbour","VM12","2014-11-14","1","Bottom Water","2.2","0.004","5.6","0.04","0.48","0.32","0.25","24.8","7.1","0.17","4","32.7","3.1","8","0.017","0.047","0.11","2300","830","6.4","94","11","0.094","0.6"
"Victoria Harbour","VM12","2014-12-03","1","Surface Water","0.7","0.005","2.6","0.04","0.43","0.36","0.26","23.3","3.6","0.23","3","32.2","<0.2","7.9","0.025","0.008","0.065","2600","780","5.6","80","0.5","0.19","0.4"
"Victoria Harbour","VM12","2014-12-03","1","Middle Water","0.7","0.006","2.7","0.04","0.42","0.35","0.27","23.3","4.1","0.22","3","32.3","<0.2","7.9","0.024","0.008","0.064","2500","960","5.7","81","3.9","0.2","0.5"
"Victoria Harbour","VM12","2014-12-03","1","Bottom Water","0.5","0.006","2.5","0.04","0.55","0.48","0.27","23.3","1.6","0.23","3","32.3","<0.2","7.9","0.027","0.009","0.062","2300","1100","5.7","81","4.9","0.2","0.5"
"Victoria Harbour","VM12","2015-01-07","1","Surface Water","0.6","0.004","9.2","0.04","0.56","0.44","0.34","18.1","2.4","0.13","3","31.7","<0.2","7.8","0.022","0.015","0.1","7300","3500","6.2","79","8.3","0.22","0.9"
"Victoria Harbour","VM12","2015-01-07","1","Middle Water","2","0.004","8.5","0.04","0.59","0.47","0.34","18.1","11","0.15","3","31.8","<0.2","7.8","0.006","0.015","0.1","6000","4400","7.1","90","3.4","0.22","0.7"
"Victoria Harbour","VM12","2015-01-07","1","Bottom Water","0.9","0.004","9.1","0.04","0.52","0.41","0.3","18.1","3.3","0.14","3","31.8","1","7.8","0.006","0.014","0.1","3200","1500","7.1","91","5.2","0.19","0.6"
"Victoria Harbour","VM12","2015-02-05","1","Surface Water","0.7","0.002","5.2","0.05","0.67","0.46","0.43","17.2","6.8","0.85","2.1","31.3","0.4","7.6","0.033","0.02","0.19","1200","530","6.4","81","1","0.22","0.8"
"Victoria Harbour","VM12","2015-02-05","1","Middle Water","<0.5","0.003","5.6","0.05","0.65","0.45","0.44","17.2","4.8","0.84","2.1","31.3","<0.2","7.6","0.035","0.018","0.18","1300","610","6.4","80","2.3","0.24","0.7"
"Victoria Harbour","VM12","2015-02-05","1","Bottom Water","0.8","0.003","4.3","0.05","0.7","0.5","0.45","17.2","7.3","0.83","2.1","31.4","<0.2","7.6","0.035","0.018","0.18","2000","960","6.4","80","2.1","0.25","0.9"
"Victoria Harbour","VM12","2015-03-20","1","Surface Water","0.7","0.004","2.1","0.04","0.75","0.5","0.48","20.3","2.4","0.92","3","31.1","<0.2","7.8","0.026","0.02","0.23","41","13","6.4","85","0.9","0.23","0.5"
"Victoria Harbour","VM12","2015-03-20","1","Middle Water","0.8","0.004","3.6","0.04","0.75","0.5","0.5","19.7","3.6","0.92","3","31.3","<0.2","7.8","0.025","0.02","0.23","230","80","6.4","84","0.9","0.25","0.5"
"Victoria Harbour","VM12","2015-03-20","1","Bottom Water","0.9","0.005","2.3","0.03","0.71","0.47","0.51","19.7","3.8","0.86","3","31.3","<0.2","7.8","0.004","0.022","0.22","490","220","6.4","84","1.1","0.27","0.6"
"Victoria Harbour","VM12","2015-04-17","1","Surface Water","0.8","0.003","2.8","0.03","0.55","0.37","0.32","22.7","3.4","0.6","1.9","32.2","<0.2","7.8","0.005","0.016","0.16","67","26","6","84","2.5","0.14","0.8"
"Victoria Harbour","VM12","2015-04-17","1","Middle Water","1","0.003","3.3","0.04","0.47","0.3","0.32","22.6","5.2","0.59","1.9","32.3","0.9","7.8","0.007","0.018","0.15","100","56","6.1","85","1.4","0.15","0.8"
"Victoria Harbour","VM12","2015-04-17","1","Bottom Water","0.7","0.003","5.6","0.04","0.48","0.31","0.32","22.5","4.2","0.61","1.9","32.4","1","7.8","0.006","0.016","0.15","160","70","6","84","1","0.15","0.7"
